,source,author,title,description,url,urlToImage,publishedAt,content
80,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) Position Lowered by Hosking Partners LLP,"Hosking Partners LLP lessened its holdings in JPMorgan Chase & Co. (NYSE:JPM) by 22.5% in the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission (SEC). The firm owned 169,507 shares of the f…",https://www.etfdailynews.com/2025/03/10/jpmorgan-chase-co-nysejpm-position-lowered-by-hosking-partners-llp/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-10T08:17:06Z,"Hosking Partners LLP lessened its holdings in JPMorgan Chase &amp; Co. (NYSE:JPM) by 22.5% in the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and E… [+6009 chars]"
81,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Candriam S.C.A. Increases Stock Position in JPMorgan Chase & Co. (NYSE:JPM),"Candriam S.C.A. boosted its position in JPMorgan Chase & Co. (NYSE:JPM) by 41.0% during the 4th quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor owned 763,517 shares of the financia…",https://www.etfdailynews.com/2025/03/16/candriam-s-c-a-increases-stock-position-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-16T10:52:57Z,"Candriam S.C.A. boosted its position in JPMorgan Chase &amp; Co. (NYSE:JPM) by 41.0% during the 4th quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC).… [+6025 chars]"
82,"{'id': None, 'name': 'Bleeding Cool News'}",Rich Johnston,Absolute Wonder Woman #5 Tops Bleeding Cool Weekly Bestseller List,"Absolute Wonder Woman #5 tops Ultimate Spider-Man #14 by the thinnest of possible margins in the Bleeding Cool Weekly Bestseller List for the 2nd of March, 2025, and both almost double sales of X-Men and Justice League Unlimited, also level pegging. DC takes …",https://bleedingcool.com/comics/absolute-wonder-woman-5-tops-bleeding-cool-weekly-bestseller-list/,https://bleedingcool.com/wp-content/uploads/2025/03/Bestseller-2-2000x1125.jpg,2025-03-02T15:57:08Z,"Posted in: Batman, Comics, Comics Publishers, Current News, DC Comics, IDW, Justice League, Marvel Comics, Spider-Man, X-Men | Tagged: Absolute Wonder Woman, bestseller
Absolute Wonder Woman #5 just… [+7852 chars]"
83,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Top Bank Stocks To Follow Today – March 16th,"Invesco QQQ, JPMorgan Chase & Co., and Bank of America are the three Bank stocks to watch today, according to MarketBeat’s stock screener tool. Bank stocks are shares representing partial ownership in banking institutions, allowing investors to participate in…",https://www.etfdailynews.com/2025/03/18/top-bank-stocks-to-follow-today-march-16th/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/invesco-qqq-logo-1200x675.png?v=20231212200553&w=240&h=240&zc=2,2025-03-18T06:07:01Z,"Invesco QQQ, JPMorgan Chase &amp; Co., and Bank of America are the three Bank stocks to watch today, according to MarketBeat’s stock screener tool. Bank stocks are shares representing partial ownersh… [+3667 chars]"
84,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Keybank National Association OH Has $411.83 Million Stake in JPMorgan Chase & Co. (NYSE:JPM),"Keybank National Association OH decreased its holdings in shares of JPMorgan Chase & Co. (NYSE:JPM) by 0.9% in the 4th quarter, Holdings Channel reports. The institutional investor owned 1,718,019 shares of the financial services provider’s stock after sellin…",https://www.etfdailynews.com/2025/03/15/keybank-national-association-oh-has-411-83-million-stake-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-15T10:38:58Z,"Keybank National Association OH decreased its holdings in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.9% in the 4th quarter, Holdings Channel reports. The institutional investor owned 1,718,01… [+5877 chars]"
85,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) Stake Raised by Arizona State Retirement System,"Arizona State Retirement System increased its position in shares of JPMorgan Chase & Co. (NYSE:JPM) by 0.5% in the fourth quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The firm owned 827,612 shares of…",https://www.etfdailynews.com/2025/03/16/jpmorgan-chase-co-nysejpm-stake-raised-by-arizona-state-retirement-system/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-16T08:05:02Z,"Arizona State Retirement System increased its position in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.5% in the fourth quarter, according to the company in its most recent filing with the Secu… [+5956 chars]"
86,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Marble Harbor Investment Counsel LLC Sells 72 Shares of JPMorgan Chase & Co. (NYSE:JPM),"Marble Harbor Investment Counsel LLC reduced its holdings in JPMorgan Chase & Co. (NYSE:JPM) by 0.6% during the fourth quarter, Holdings Channel.com reports. The fund owned 12,407 shares of the financial services provider’s stock after selling 72 shares durin…",https://www.etfdailynews.com/2025/03/18/marble-harbor-investment-counsel-llc-sells-72-shares-of-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-18T08:48:53Z,"Marble Harbor Investment Counsel LLC reduced its holdings in JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.6% during the fourth quarter, Holdings Channel.com reports. The fund owned 12,407 shares of the f… [+5654 chars]"
87,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,"Rialto Wealth Management LLC Invests $448,000 in JPMorgan Chase & Co. (NYSE:JPM)","Rialto Wealth Management LLC bought a new stake in shares of JPMorgan Chase & Co. (NYSE:JPM) during the 4th quarter, according to its most recent filing with the SEC. The firm bought 1,870 shares of the financial services provider’s stock, valued at approxima…",https://www.etfdailynews.com/2025/03/18/rialto-wealth-management-llc-invests-448000-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-18T08:48:52Z,"Rialto Wealth Management LLC bought a new stake in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) during the 4th quarter, according to its most recent filing with the SEC. The firm bought 1,870 shares… [+5821 chars]"
88,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,PCG Asset Management LLC Invests $2.45 Million in JPMorgan Chase & Co. (NYSE:JPM),"PCG Asset Management LLC purchased a new position in JPMorgan Chase & Co. (NYSE:JPM) during the fourth quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission. The fund purchased 10,206 shares of the financi…",https://www.etfdailynews.com/2025/03/12/pcg-asset-management-llc-invests-2-45-million-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-12T10:18:59Z,"PCG Asset Management LLC purchased a new position in JPMorgan Chase &amp; Co. (NYSE:JPM) during the fourth quarter, according to the company in its most recent disclosure with the Securities and Exch… [+5692 chars]"
89,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Glass Wealth Management Co LLC Increases Position in JPMorgan Chase & Co. (NYSE:JPM),"Glass Wealth Management Co LLC increased its stake in JPMorgan Chase & Co. (NYSE:JPM) by 3.5% in the fourth quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The institutional investor owned 3,527 shares of the financ…",https://www.etfdailynews.com/2025/03/15/glass-wealth-management-co-llc-increases-position-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-15T08:01:07Z,"Glass Wealth Management Co LLC increased its stake in JPMorgan Chase &amp; Co. (NYSE:JPM) by 3.5% in the fourth quarter, according to its most recent 13F filing with the Securities &amp; Exchange Com… [+5875 chars]"
90,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) is Seizert Capital Partners LLC’s 4th Largest Position,"Seizert Capital Partners LLC lifted its holdings in shares of JPMorgan Chase & Co. (NYSE:JPM) by 4.7% during the fourth quarter, according to its most recent 13F filing with the Securities and Exchange Commission. The institutional investor owned 284,914 shar…",https://www.etfdailynews.com/2025/03/15/jpmorgan-chase-co-nysejpm-is-seizert-capital-partners-llcs-4th-largest-position/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-15T09:45:05Z,"Seizert Capital Partners LLC lifted its holdings in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 4.7% during the fourth quarter, according to its most recent 13F filing with the Securities and Ex… [+5949 chars]"
91,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) Holdings Trimmed by Farrow Financial Inc.,"Farrow Financial Inc. lowered its position in shares of JPMorgan Chase & Co. (NYSE:JPM) by 4.0% in the 4th quarter, HoldingsChannel reports. The institutional investor owned 10,285 shares of the financial services provider’s stock after selling 433 shares dur…",https://www.etfdailynews.com/2025/03/18/jpmorgan-chase-co-nysejpm-holdings-trimmed-by-farrow-financial-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-18T10:53:02Z,"Farrow Financial Inc. lowered its position in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 4.0% in the 4th quarter, HoldingsChannel reports. The institutional investor owned 10,285 shares of the … [+5747 chars]"
92,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Legacy Capital Group California Inc. Cuts Stake in JPMorgan Chase & Co. (NYSE:JPM),"Legacy Capital Group California Inc. reduced its stake in JPMorgan Chase & Co. (NYSE:JPM) by 0.6% during the fourth quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 10,056 shares …",https://www.etfdailynews.com/2025/03/03/legacy-capital-group-california-inc-cuts-stake-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-03T09:35:17Z,"Legacy Capital Group California Inc. reduced its stake in JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.6% during the fourth quarter, according to the company in its most recent Form 13F filing with the S… [+6734 chars]"
93,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Ramsay Stattman Vela & Price Inc. Boosts Holdings in JPMorgan Chase & Co. (NYSE:JPM),"Ramsay Stattman Vela & Price Inc. raised its stake in shares of JPMorgan Chase & Co. (NYSE:JPM) by 0.7% in the 4th quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The fund owned 9,805 shares o…",https://www.etfdailynews.com/2025/02/28/ramsay-stattman-vela-price-inc-boosts-holdings-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-02-28T08:36:51Z,"Ramsay Stattman Vela &amp; Price Inc. raised its stake in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.7% in the 4th quarter, according to the company in its most recent disclosure with the Sec… [+6456 chars]"
94,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Convergence Investment Partners LLC Has $4.20 Million Holdings in JPMorgan Chase & Co. (NYSE:JPM),"Convergence Investment Partners LLC lessened its position in shares of JPMorgan Chase & Co. (NYSE:JPM) by 15.7% during the 4th quarter, according to its most recent filing with the Securities and Exchange Commission. The institutional investor owned 17,511 sh…",https://www.etfdailynews.com/2025/03/01/convergence-investment-partners-llc-has-4-20-million-holdings-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-01T08:38:58Z,"Convergence Investment Partners LLC lessened its position in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 15.7% during the 4th quarter, according to its most recent filing with the Securities and… [+7133 chars]"
95,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Pegasus Asset Management Inc. Has $7.77 Million Stock Position in JPMorgan Chase & Co. (NYSE:JPM),"Pegasus Asset Management Inc. lessened its stake in shares of JPMorgan Chase & Co. (NYSE:JPM) by 0.7% during the fourth quarter, Holdings Channel reports. The fund owned 32,401 shares of the financial services provider’s stock after selling 236 shares during …",https://www.etfdailynews.com/2025/03/01/pegasus-asset-management-inc-has-7-77-million-stock-position-in-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-01T09:11:02Z,"Pegasus Asset Management Inc. lessened its stake in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.7% during the fourth quarter, Holdings Channel reports. The fund owned 32,401 shares of the fina… [+7122 chars]"
96,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Sage Rhino Capital LLC Sells 46 Shares of JPMorgan Chase & Co. (NYSE:JPM),"Sage Rhino Capital LLC lowered its stake in shares of JPMorgan Chase & Co. (NYSE:JPM) by 0.5% during the fourth quarter, HoldingsChannel reports. The firm owned 10,134 shares of the financial services provider’s stock after selling 46 shares during the quarte…",https://www.etfdailynews.com/2025/03/13/sage-rhino-capital-llc-sells-46-shares-of-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-13T09:26:54Z,"Sage Rhino Capital LLC lowered its stake in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 0.5% during the fourth quarter, HoldingsChannel reports. The firm owned 10,134 shares of the financial ser… [+6287 chars]"
97,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,JPMorgan Chase & Co. (NYSE:JPM) Shares Purchased by WMG Financial Advisors LLC,"WMG Financial Advisors LLC increased its stake in shares of JPMorgan Chase & Co. (NYSE:JPM) by 5.4% in the 4th quarter, Holdings Channel reports. The firm owned 2,834 shares of the financial services provider’s stock after purchasing an additional 146 shares …",https://www.etfdailynews.com/2025/03/14/jpmorgan-chase-co-nysejpm-shares-purchased-by-wmg-financial-advisors-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-14T07:22:50Z,"WMG Financial Advisors LLC increased its stake in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 5.4% in the 4th quarter, Holdings Channel reports. The firm owned 2,834 shares of the financial serv… [+5672 chars]"
98,"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Barings LLC Sells 238 Shares of JPMorgan Chase & Co. (NYSE:JPM),"Barings LLC reduced its holdings in shares of JPMorgan Chase & Co. (NYSE:JPM) by 11.5% in the 4th quarter, according to the company in its most recent filing with the Securities & Exchange Commission. The fund owned 1,829 shares of the financial services prov…",https://www.etfdailynews.com/2025/03/18/barings-llc-sells-238-shares-of-jpmorgan-chase-co-nysejpm/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/jpmorgan-chase--co-logo-1200x675.png?v=20221020142040&w=240&h=240&zc=2,2025-03-18T10:53:03Z,"Barings LLC reduced its holdings in shares of JPMorgan Chase &amp; Co. (NYSE:JPM) by 11.5% in the 4th quarter, according to the company in its most recent filing with the Securities &amp; Exchange Co… [+5583 chars]"
